ORG_ID,WATER_SUPPLIER_NAME,WORKSHEET_NAME,REVIEWED_BY_DWR,REQUIREMENTS_ADDRESSED,WP_WUEDATA_PLAN_ID,USE_TYPE,ADDITIONAL_DESCRIPTION,LEVEL_OF_TREATMENT,VOLUME_AF
583,Coastside County Water District,Table 4-1 Retail: Demands for Potable and Non-Potable Water - Actual,Yes,Yes,7159,Other Potable,Marine,Drinking Water,18.4133271
596,Colton  City Of,Table 4-1 Retail: Demands for Potable and Non-Potable Water - Actual,No,N/A,5734,Single Family,Residential,Drinking Water,4597
596,Colton  City Of,Table 4-1 Retail: Demands for Potable and Non-Potable Water - Actual,No,N/A,5734,Commercial,Commercial,Drinking Water,3545
596,Colton  City Of,Table 4-1 Retail: Demands for Potable and Non-Potable Water - Actual,No,N/A,5734,Institutional/Governmental,Municipal,Drinking Water,253
596,Colton  City Of,Table 4-1 Retail: Demands for Potable and Non-Potable Water - Actual,No,N/A,5734,Losses,Water Losses,Drinking Water,849
613,Contra Costa Water District,Table 4-1 Retail: Demands for Potable and Non-Potable Water - Actual,No,N/A,5673,Other Potable,Temporary Service,Drinking Water,20
613,Contra Costa Water District,Table 4-1 Retail: Demands for Potable and Non-Potable Water - Actual,No,N/A,5673,Industrial,CCWD and Local Supply (River Diversions),Raw Water,26410
613,Contra Costa Water District,Table 4-1 Retail: Demands for Potable and Non-Potable Water - Actual,No,N/A,5673,Landscape,Raw Water Irrigation,Raw Water,1100
613,Contra Costa Water District,Table 4-1 Retail: Demands for Potable and Non-Potable Water - Actual,No,N/A,5673,Other,Estimated Groundwater,Raw Water,3500
613,Contra Costa Water District,Table 4-1 Retail: Demands for Potable and Non-Potable Water - Actual,No,N/A,5673,Losses,Treated Water Losses,Drinking Water,3100
613,Contra Costa Water District,Table 4-1 Retail: Demands for Potable and Non-Potable Water - Actual,No,N/A,5673,Single Family,Residential Single-Family,Drinking Water,16990
613,Contra Costa Water District,Table 4-1 Retail: Demands for Potable and Non-Potable Water - Actual,No,N/A,5673,Multi-Family,Residential Multi-Family,Drinking Water,6660
613,Contra Costa Water District,Table 4-1 Retail: Demands for Potable and Non-Potable Water - Actual,No,N/A,5673,Commercial,Commercial and Commercial Irrigation,Drinking Water,4320
613,Contra Costa Water District,Table 4-1 Retail: Demands for Potable and Non-Potable Water - Actual,No,N/A,5673,Institutional/Governmental,Public Authorities and PA Irrigation,Drinking Water,1470
613,Contra Costa Water District,Table 4-1 Retail: Demands for Potable and Non-Potable Water - Actual,No,N/A,5673,Industrial,Industrial,Drinking Water,40
624,Corona  City Of,Table 4-1 Retail: Demands for Potable and Non-Potable Water - Actual,No,N/A,5690,Losses,Real & Apparent Losses,Drinking Water,2729
624,Corona  City Of,Table 4-1 Retail: Demands for Potable and Non-Potable Water - Actual,No,N/A,5690,Losses,Discharge to Inland Empire Brine Line,Drinking Water,1625
624,Corona  City Of,Table 4-1 Retail: Demands for Potable and Non-Potable Water - Actual,No,N/A,5690,Sales/Transfers/Exchanges to other agencies,Sales to Other Agencies,Drinking Water,429
624,Corona  City Of,Table 4-1 Retail: Demands for Potable and Non-Potable Water - Actual,No,N/A,5690,Other Potable,Hydrants,Drinking Water,159
624,Corona  City Of,Table 4-1 Retail: Demands for Potable and Non-Potable Water - Actual,No,N/A,5690,Commercial,Commercial/ Institutional,Drinking Water,2944
624,Corona  City Of,Table 4-1 Retail: Demands for Potable and Non-Potable Water - Actual,No,N/A,5690,Industrial,Industrial,Drinking Water,1005
624,Corona  City Of,Table 4-1 Retail: Demands for Potable and Non-Potable Water - Actual,No,N/A,5690,Single Family,Residential Single Family,Drinking Water,19450
624,Corona  City Of,Table 4-1 Retail: Demands for Potable and Non-Potable Water - Actual,No,N/A,5690,Multi-Family,Residential Multi Family,Drinking Water,2674
624,Corona  City Of,Table 4-1 Retail: Demands for Potable and Non-Potable Water - Actual,No,N/A,5690,Landscape,Landscape (Potable),Drinking Water,3226
644,Covina  City Of,Table 4-1 Retail: Demands for Potable and Non-Potable Water - Actual,No,N/A,5450,Other,Construction,Drinking Water,22
644,Covina  City Of,Table 4-1 Retail: Demands for Potable and Non-Potable Water - Actual,No,N/A,5450,Other,City,Drinking Water,203
644,Covina  City Of,Table 4-1 Retail: Demands for Potable and Non-Potable Water - Actual,No,N/A,5450,Losses,,Drinking Water,21
644,Covina  City Of,Table 4-1 Retail: Demands for Potable and Non-Potable Water - Actual,No,N/A,5450,Single Family,,Drinking Water,3052
644,Covina  City Of,Table 4-1 Retail: Demands for Potable and Non-Potable Water - Actual,No,N/A,5450,Landscape,,Drinking Water,88
644,Covina  City Of,Table 4-1 Retail: Demands for Potable and Non-Potable Water - Actual,No,N/A,5450,Institutional/Governmental,,Drinking Water,344
644,Covina  City Of,Table 4-1 Retail: Demands for Potable and Non-Potable Water - Actual,No,N/A,5450,Industrial,,Drinking Water,19
644,Covina  City Of,Table 4-1 Retail: Demands for Potable and Non-Potable Water - Actual,No,N/A,5450,Commercial,,Drinking Water,752
644,Covina  City Of,Table 4-1 Retail: Demands for Potable and Non-Potable Water - Actual,No,N/A,5450,Multi-Family,,Drinking Water,886
649,Crescent City,Table 4-1 Retail: Demands for Potable and Non-Potable Water - Actual,No,N/A,5683,Single Family,,Drinking Water,758.015299
649,Crescent City,Table 4-1 Retail: Demands for Potable and Non-Potable Water - Actual,No,N/A,5683,Commercial,,Drinking Water,589.2264672
649,Crescent City,Table 4-1 Retail: Demands for Potable and Non-Potable Water - Actual,No,N/A,5683,Industrial,,Drinking Water,3.06888785
649,Crescent City,Table 4-1 Retail: Demands for Potable and Non-Potable Water - Actual,No,N/A,5683,Institutional/Governmental,,Drinking Water,549.3309252
649,Crescent City,Table 4-1 Retail: Demands for Potable and Non-Potable Water - Actual,No,N/A,5683,Losses,,Drinking Water,653.6731121
651,Crescenta Valley Community Water District,Table 4-1 Retail: Demands for Potable and Non-Potable Water - Actual,No,N/A,5729,Commercial,w/ Institutional,Drinking Water,278.76
651,Crescenta Valley Community Water District,Table 4-1 Retail: Demands for Potable and Non-Potable Water - Actual,No,N/A,5729,Multi-Family,,Drinking Water,836.33
651,Crescenta Valley Community Water District,Table 4-1 Retail: Demands for Potable and Non-Potable Water - Actual,No,N/A,5729,Landscape,,Drinking Water,234
651,Crescenta Valley Community Water District,Table 4-1 Retail: Demands for Potable and Non-Potable Water - Actual,No,N/A,5729,Losses,,Drinking Water,376.31
651,Crescenta Valley Community Water District,Table 4-1 Retail: Demands for Potable and Non-Potable Water - Actual,No,N/A,5729,Single Family,,Drinking Water,2490.41
654,Crestline Village Water District,Table 4-1 Retail: Demands for Potable and Non-Potable Water - Actual,No,N/A,5470,Losses,"Estimated as total production (Table 6-8) minus  consumption (290,960 CCF)",Drinking Water,43.54224014
654,Crestline Village Water District,Table 4-1 Retail: Demands for Potable and Non-Potable Water - Actual,No,N/A,5470,Other Potable,Hydrants,Drinking Water,0.2020202
654,Crestline Village Water District,Table 4-1 Retail: Demands for Potable and Non-Potable Water - Actual,No,N/A,5470,Commercial,,Drinking Water,96.03535256
654,Crestline Village Water District,Table 4-1 Retail: Demands for Potable and Non-Potable Water - Actual,No,N/A,5470,Multi-Family,,Drinking Water,17.05922848
654,Crestline Village Water District,Table 4-1 Retail: Demands for Potable and Non-Potable Water - Actual,No,N/A,5470,Single Family,,Drinking Water,554.6556417
664,Cucamonga Valley Water District,Table 4-1 Retail: Demands for Potable and Non-Potable Water - Actual,No,N/A,5463,Other,,Drinking Water,83
664,Cucamonga Valley Water District,Table 4-1 Retail: Demands for Potable and Non-Potable Water - Actual,No,N/A,5463,Losses,,Drinking Water,3806
664,Cucamonga Valley Water District,Table 4-1 Retail: Demands for Potable and Non-Potable Water - Actual,No,N/A,5463,Agricultural irrigation,,Drinking Water,11
664,Cucamonga Valley Water District,Table 4-1 Retail: Demands for Potable and Non-Potable Water - Actual,No,N/A,5463,Landscape,,Drinking Water,9099
664,Cucamonga Valley Water District,Table 4-1 Retail: Demands for Potable and Non-Potable Water - Actual,No,N/A,5463,Single Family,,Drinking Water,24267
664,Cucamonga Valley Water District,Table 4-1 Retail: Demands for Potable and Non-Potable Water - Actual,No,N/A,5463,Industrial,,Drinking Water,2097
664,Cucamonga Valley Water District,Table 4-1 Retail: Demands for Potable and Non-Potable Water - Actual,No,N/A,5463,Commercial,,Drinking Water,1978
664,Cucamonga Valley Water District,Table 4-1 Retail: Demands for Potable and Non-Potable Water - Actual,No,N/A,5463,Multi-Family,,Drinking Water,4064
664,Cucamonga Valley Water District,Table 4-1 Retail: Demands for Potable and Non-Potable Water - Actual,No,N/A,5463,Institutional/Governmental,,Drinking Water,616
673,Daly City,Table 4-1 Retail: Demands for Potable and Non-Potable Water - Actual,No,N/A,5560,Single Family,,Drinking Water,3516.945476
673,Daly City,Table 4-1 Retail: Demands for Potable and Non-Potable Water - Actual,No,N/A,5560,Losses,,Drinking Water,678.2242149
673,Daly City,Table 4-1 Retail: Demands for Potable and Non-Potable Water - Actual,No,N/A,5560,Commercial,"Commercial, Industrial, Institutional/Governmental",Drinking Water,696.637542
673,Daly City,Table 4-1 Retail: Demands for Potable and Non-Potable Water - Actual,No,N/A,5560,Multi-Family,"Includes apartments, duplexes, and condominiums",Drinking Water,1623.441673
673,Daly City,Table 4-1 Retail: Demands for Potable and Non-Potable Water - Actual,No,N/A,5560,Landscape,,Drinking Water,156.5132804
678,Davis  City Of,Table 4-1 Retail: Demands for Potable and Non-Potable Water - Actual,Yes,Yes,7334,Single Family,"Includes Willowbank CSA, El Macero CSA, and Davis Creek Mobile Home Park",Drinking Water,5539
678,Davis  City Of,Table 4-1 Retail: Demands for Potable and Non-Potable Water - Actual,Yes,Yes,7334,Other Potable,CII and Landscape,Drinking Water,2085
678,Davis  City Of,Table 4-1 Retail: Demands for Potable and Non-Potable Water - Actual,Yes,Yes,7334,Multi-Family,,Drinking Water,1987
678,Davis  City Of,Table 4-1 Retail: Demands for Potable and Non-Potable Water - Actual,Yes,Yes,7334,Losses,Non revenue water use from line flushing or hydrant use,Drinking Water,877
699,Del Oro Water Company,Table 4-1 Retail: Demands for Potable and Non-Potable Water - Actual,Yes,Yes,6729,Sales/Transfers/Exchanges to other agencies,To DOWC's Magalia District,Drinking Water,29.05417785
699,Del Oro Water Company,Table 4-1 Retail: Demands for Potable and Non-Potable Water - Actual,Yes,Yes,6729,Other Potable,"Authorized Unbilled / Unmetered (firefighting, flushing, etc)",Drinking Water,55.83562845
699,Del Oro Water Company,Table 4-1 Retail: Demands for Potable and Non-Potable Water - Actual,Yes,Yes,6729,Losses,Per AWWA Water Loss Audit,Drinking Water,90.99862166
699,Del Oro Water Company,Table 4-1 Retail: Demands for Potable and Non-Potable Water - Actual,Yes,Yes,6729,Single Family,,Drinking Water,582.5619775
699,Del Oro Water Company,Table 4-1 Retail: Demands for Potable and Non-Potable Water - Actual,Yes,Yes,6729,Multi-Family,,Drinking Water,6.717171649
699,Del Oro Water Company,Table 4-1 Retail: Demands for Potable and Non-Potable Water - Actual,Yes,Yes,6729,Landscape,,Drinking Water,1.850321377
699,Del Oro Water Company,Table 4-1 Retail: Demands for Potable and Non-Potable Water - Actual,Yes,Yes,6729,Commercial,,Drinking Water,12.89715322
699,Del Oro Water Company,Table 4-1 Retail: Demands for Potable and Non-Potable Water - Actual,Yes,Yes,6729,Institutional/Governmental,,Drinking Water,31.08356259
711,Delano  City Of,Table 4-1 Retail: Demands for Potable and Non-Potable Water - Actual,No,N/A,5970,Multi-Family,,Drinking Water,724
711,Delano  City Of,Table 4-1 Retail: Demands for Potable and Non-Potable Water - Actual,No,N/A,5970,Single Family,,Drinking Water,3056
711,Delano  City Of,Table 4-1 Retail: Demands for Potable and Non-Potable Water - Actual,No,N/A,5970,Industrial,,Drinking Water,13
711,Delano  City Of,Table 4-1 Retail: Demands for Potable and Non-Potable Water - Actual,No,N/A,5970,Commercial,,Drinking Water,2049
711,Delano  City Of,Table 4-1 Retail: Demands for Potable and Non-Potable Water - Actual,No,N/A,5970,Landscape,,Drinking Water,193
711,Delano  City Of,Table 4-1 Retail: Demands for Potable and Non-Potable Water - Actual,No,N/A,5970,Losses,Estimated Losses,Drinking Water,871
711,Delano  City Of,Table 4-1 Retail: Demands for Potable and Non-Potable Water - Actual,No,N/A,5970,Other Potable,Not all customers are metered,Drinking Water,1333
727,Desert Water Agency,Table 4-1 Retail: Demands for Potable and Non-Potable Water - Actual,No,N/A,5697,Commercial,"Commercial, Industrial, Institutional",Drinking Water,8881
727,Desert Water Agency,Table 4-1 Retail: Demands for Potable and Non-Potable Water - Actual,No,N/A,5697,Industrial,,Drinking Water,0
727,Desert Water Agency,Table 4-1 Retail: Demands for Potable and Non-Potable Water - Actual,No,N/A,5697,Multi-Family,,Drinking Water,1705
727,Desert Water Agency,Table 4-1 Retail: Demands for Potable and Non-Potable Water - Actual,No,N/A,5697,Single Family,,Drinking Water,15488
727,Desert Water Agency,Table 4-1 Retail: Demands for Potable and Non-Potable Water - Actual,No,N/A,5697,Other,Whitewater River,Other Non-Potable Water,703
727,Desert Water Agency,Table 4-1 Retail: Demands for Potable and Non-Potable Water - Actual,No,N/A,5697,Other,Non-Revenue,Drinking Water,3020
727,Desert Water Agency,Table 4-1 Retail: Demands for Potable and Non-Potable Water - Actual,No,N/A,5697,Landscape,,Drinking Water,3410
731,Diablo Water District,Table 4-1 Retail: Demands for Potable and Non-Potable Water - Actual,No,N/A,5481,Multi-Family,,Drinking Water,162.6510561
731,Diablo Water District,Table 4-1 Retail: Demands for Potable and Non-Potable Water - Actual,No,N/A,5481,Commercial,Commercial/Institutional,Drinking Water,211.7532617
731,Diablo Water District,Table 4-1 Retail: Demands for Potable and Non-Potable Water - Actual,No,N/A,5481,Industrial,less than 1 MG,Drinking Water,0
731,Diablo Water District,Table 4-1 Retail: Demands for Potable and Non-Potable Water - Actual,No,N/A,5481,Landscape,,Drinking Water,607.6397943
731,Diablo Water District,Table 4-1 Retail: Demands for Potable and Non-Potable Water - Actual,No,N/A,5481,Other Potable,,Drinking Water,202.5465981
731,Diablo Water District,Table 4-1 Retail: Demands for Potable and Non-Potable Water - Actual,No,N/A,5481,Single Family,,Drinking Water,4667.77842
731,Diablo Water District,Table 4-1 Retail: Demands for Potable and Non-Potable Water - Actual,No,N/A,5481,Losses,,Drinking Water,607.6397943
737,Dinuba  City Of,Table 4-1 Retail: Demands for Potable and Non-Potable Water - Actual,No,N/A,7336,Single Family,Includes multi-family,Drinking Water,3102.645616
737,Dinuba  City Of,Table 4-1 Retail: Demands for Potable and Non-Potable Water - Actual,No,N/A,7336,Losses,,Drinking Water,460.3331775
737,Dinuba  City Of,Table 4-1 Retail: Demands for Potable and Non-Potable Water - Actual,No,N/A,7336,Other,,Drinking Water,0
737,Dinuba  City Of,Table 4-1 Retail: Demands for Potable and Non-Potable Water - Actual,No,N/A,7336,Landscape,,Drinking Water,260.8554673
737,Dinuba  City Of,Table 4-1 Retail: Demands for Potable and Non-Potable Water - Actual,No,N/A,7336,Industrial,,Drinking Water,319.1643364
737,Dinuba  City Of,Table 4-1 Retail: Demands for Potable and Non-Potable Water - Actual,No,N/A,7336,Commercial,Includes Institutional/Governmental,Drinking Water,622.9842336
